cnty_fips,county,state,Value,theme_range
8117,Summit,Colorado,30429,19054.1 - 36769 (644)
8119,Teller,Colorado,24113,19054.1 - 36769 (644)
8121,Washington,Colorado,4840,75 - 9055 (644)
8123,Weld,Colorado,295123,91049.1 - 10098052 (644)
8125,Yuma,Colorado,10069,9055.1 - 19054 (644)
19001,Adair,Iowa,7124,75 - 9055 (644)
19003,Adams,Iowa,3726,75 - 9055 (644)
19009,Audubon,Iowa,5637,75 - 9055 (644)
19015,Boone,Iowa,26399,19054.1 - 36769 (644)
19021,Buena Vista,Iowa,20260,19054.1 - 36769 (644)
19025,Calhoun,Iowa,9780,9055.1 - 19054 (644)
19027,Carroll,Iowa,20344,19054.1 - 36769 (644)
19029,Cass,Iowa,13191,9055.1 - 19054 (644)
19035,Cherokee,Iowa,11468,9055.1 - 19054 (644)
19039,Clarke,Iowa,9282,9055.1 - 19054 (644)
19041,Clay,Iowa,16313,9055.1 - 19054 (644)
19047,Crawford,Iowa,17132,9055.1 - 19054 (644)
19049,Dallas,Iowa,84002,36769.1 - 91049 (644)
19053,Decatur,Iowa,8044,75 - 9055 (644)
19059,Dickinson,Iowa,17056,9055.1 - 19054 (644)
19063,Emmet,Iowa,9551,9055.1 - 19054 (644)
19071,Fremont,Iowa,6968,75 - 9055 (644)
19073,Greene,Iowa,9003,75 - 9055 (644)
19077,Guthrie,Iowa,10674,9055.1 - 19054 (644)
19079,Hamilton,Iowa,15110,9055.1 - 19054 (644)
19081,Hancock,Iowa,10888,9055.1 - 19054 (644)
19085,Harrison,Iowa,14143,9055.1 - 19054 (644)
19091,Humboldt,Iowa,9566,9055.1 - 19054 (644)
19093,Ida,Iowa,6916,75 - 9055 (644)
19109,Kossuth,Iowa,15075,9055.1 - 19054 (644)
19119,Lyon,Iowa,11769,9055.1 - 19054 (644)
19121,Madison,Iowa,15890,9055.1 - 19054 (644)
19129,Mills,Iowa,14957,9055.1 - 19054 (644)
19133,Monona,Iowa,8796,75 - 9055 (644)
19137,Montgomery,Iowa,10155,9055.1 - 19054 (644)
19141,O'Brien,Iowa,13911,9055.1 - 19054 (644)
19143,Osceola,Iowa,6115,75 - 9055 (644)
19145,Page,Iowa,15363,9055.1 - 19054 (644)
19147,Palo Alto,Iowa,9055,75 - 9055 (644)
19149,Plymouth,Iowa,25039,19054.1 - 36769 (644)
19151,Pocahontas,Iowa,6898,75 - 9055 (644)
19155,Pottawattamie,Iowa,93503,91049.1 - 10098052 (644)
19159,Ringgold,Iowa,4984,75 - 9055 (644)
19161,Sac,Iowa,9868,9055.1 - 19054 (644)
19165,Shelby,Iowa,11694,9055.1 - 19054 (644)
19167,Sioux,Iowa,34825,19054.1 - 36769 (644)
19173,Taylor,Iowa,6201,75 - 9055 (644)
19175,Union,Iowa,12453,9055.1 - 19054 (644)
19187,Webster,Iowa,36757,19054.1 - 36769 (644)
19189,Winnebago,Iowa,10571,9055.1 - 19054 (644)
19193,Woodbury,Iowa,102398,91049.1 - 10098052 (644)
19197,Wright,Iowa,12804,9055.1 - 19054 (644)
20001,Allen,Kansas,12630,9055.1 - 19054 (644)
20003,Anderson,Kansas,7852,75 - 9055 (644)
20005,Atchison,Kansas,16363,9055.1 - 19054 (644)
20007,Barber,Kansas,4733,75 - 9055 (644)
20009,Barton,Kansas,26791,19054.1 - 36769 (644)
20011,Bourbon,Kansas,14702,9055.1 - 19054 (644)
20013,Brown,Kansas,9664,9055.1 - 19054 (644)
20015,Butler,Kansas,66468,36769.1 - 91049 (644)
20017,Chase,Kansas,2645,75 - 9055 (644)
20019,Chautauqua,Kansas,3367,75 - 9055 (644)
20021,Cherokee,Kansas,20331,19054.1 - 36769 (644)
20023,Cheyenne,Kansas,2677,75 - 9055 (644)
20025,Clark,Kansas,2053,75 - 9055 (644)
20027,Clay,Kansas,8142,75 - 9055 (644)
20029,Cloud,Kansas,9060,9055.1 - 19054 (644)
20031,Coffey,Kansas,8296,75 - 9055 (644)
20033,Comanche,Kansas,1780,75 - 9055 (644)
20035,Cowley,Kansas,35591,19054.1 - 36769 (644)
20037,Crawford,Kansas,39108,36769.1 - 91049 (644)
20039,Decatur,Kansas,2881,75 - 9055 (644)
20041,Dickinson,Kansas,19004,9055.1 - 19054 (644)
20043,Doniphan,Kansas,7736,75 - 9055 (644)
20045,Douglas,Kansas,119319,91049.1 - 10098052 (644)
20047,Edwards,Kansas,2925,75 - 9055 (644)
20049,Elk,Kansas,2562,75 - 9055 (644)
20051,Ellis,Kansas,28878,19054.1 - 36769 (644)
20053,Ellsworth,Kansas,6293,75 - 9055 (644)
20055,Finney,Kansas,36957,36769.1 - 91049 (644)
20057,Ford,Kansas,34484,19054.1 - 36769 (644)
20059,Franklin,Kansas,25563,19054.1 - 36769 (644)
20061,Geary,Kansas,34895,19054.1 - 36769 (644)
20063,Gove,Kansas,2619,75 - 9055 (644)
20065,Graham,Kansas,2545,75 - 9055 (644)
20067,Grant,Kansas,7616,75 - 9055 (644)
20069,Gray,Kansas,6037,75 - 9055 (644)
20071,Greeley,Kansas,1200,75 - 9055 (644)
20073,Greenwood,Kansas,6156,75 - 9055 (644)
20075,Hamilton,Kansas,2616,75 - 9055 (644)
20077,Harper,Kansas,5673,75 - 9055 (644)
20079,Harvey,Kansas,34555,19054.1 - 36769 (644)
20081,Haskell,Kansas,4047,75 - 9055 (644)
20083,Hodgeman,Kansas,1842,75 - 9055 (644)
20085,Jackson,Kansas,13318,9055.1 - 19054 (644)
20087,Jefferson,Kansas,18888,9055.1 - 19054 (644)
20089,Jewell,Kansas,2916,75 - 9055 (644)
20091,Johnson,Kansas,585502,91049.1 - 10098052 (644)
20093,Kearny,Kansas,3932,75 - 9055 (644)
20095,Kingman,Kansas,7470,75 - 9055 (644)
20097,Kiowa,Kansas,2526,75 - 9055 (644)
20099,Labette,Kansas,20367,19054.1 - 36769 (644)
20101,Lane,Kansas,1642,75 - 9055 (644)
20103,Leavenworth,Kansas,80042,36769.1 - 91049 (644)
20105,Lincoln,Kansas,3097,75 - 9055 (644)
20107,Linn,Kansas,9635,9055.1 - 19054 (644)
20109,Logan,Kansas,2810,75 - 9055 (644)
20111,Lyon,Kansas,33299,19054.1 - 36769 (644)
20113,McPherson,Kansas,28630,19054.1 - 36769 (644)
20115,Marion,Kansas,12032,9055.1 - 19054 (644)
20117,Marshall,Kansas,9798,9055.1 - 19054 (644)
20119,Meade,Kansas,4261,75 - 9055 (644)
20121,Miami,Kansas,33127,19054.1 - 36769 (644)
20123,Mitchell,Kansas,6222,75 - 9055 (644)
20125,Montgomery,Kansas,32970,19054.1 - 36769 (644)
20127,Morris,Kansas,5566,75 - 9055 (644)
20129,Morton,Kansas,2838,75 - 9055 (644)
20131,Nemaha,Kansas,10104,9055.1 - 19054 (644)
20133,Neosho,Kansas,16125,9055.1 - 19054 (644)
20135,Ness,Kansas,2955,75 - 9055 (644)
20137,Norton,Kansas,5486,75 - 9055 (644)
20139,Osage,Kansas,15882,9055.1 - 19054 (644)
20141,Osborne,Kansas,3603,75 - 9055 (644)
20143,Ottawa,Kansas,5902,75 - 9055 (644)
20145,Pawnee,Kansas,6709,75 - 9055 (644)
20147,Phillips,Kansas,5408,75 - 9055 (644)
20149,Pottawatomie,Kansas,23545,19054.1 - 36769 (644)
20151,Pratt,Kansas,9582,9055.1 - 19054 (644)
20153,Rawlins,Kansas,2509,75 - 9055 (644)
20155,Reno,Kansas,63101,36769.1 - 91049 (644)
20157,Republic,Kansas,4686,75 - 9055 (644)
20159,Rice,Kansas,9762,9055.1 - 19054 (644)
20161,Riley,Kansas,75296,36769.1 - 91049 (644)
20163,Rooks,Kansas,5118,75 - 9055 (644)
20165,Rush,Kansas,3102,75 - 9055 (644)
20167,Russell,Kansas,6977,75 - 9055 (644)
20169,Saline,Kansas,54977,36769.1 - 91049 (644)
20171,Scott,Kansas,4949,75 - 9055 (644)
20173,Sedgwick,Kansas,512064,91049.1 - 10098052 (644)
20175,Seward,Kansas,22692,19054.1 - 36769 (644)
20177,Shawnee,Kansas,178284,91049.1 - 10098052 (644)
20179,Sheridan,Kansas,2506,75 - 9055 (644)
20181,Sherman,Kansas,5966,75 - 9055 (644)
20183,Smith,Kansas,3663,75 - 9055 (644)
20185,Stafford,Kansas,4214,75 - 9055 (644)
20187,Stanton,Kansas,2063,75 - 9055 (644)
20189,Stevens,Kansas,5686,75 - 9055 (644)
20191,Sumner,Kansas,23208,19054.1 - 36769 (644)
20193,Thomas,Kansas,7824,75 - 9055 (644)
20195,Trego,Kansas,2858,75 - 9055 (644)
20197,Wabaunsee,Kansas,6888,75 - 9055 (644)
20199,Wallace,Kansas,1575,75 - 9055 (644)
20201,Washington,Kansas,5525,75 - 9055 (644)
20203,Wichita,Kansas,2143,75 - 9055 (644)
20205,Wilson,Kansas,8780,75 - 9055 (644)
20207,Woodson,Kansas,3170,75 - 9055 (644)
20209,Wyandotte,Kansas,164345,91049.1 - 10098052 (644)
27013,Blue Earth,Minnesota,66322,36769.1 - 91049 (644)
27015,Brown,Minnesota,25211,19054.1 - 36769 (644)
27033,Cottonwood,Minnesota,11372,9055.1 - 19054 (644)
27043,Faribault,Minnesota,13896,9055.1 - 19054 (644)
27063,Jackson,Minnesota,10047,9055.1 - 19054 (644)
27079,Le Sueur,Minnesota,27983,19054.1 - 36769 (644)
27081,Lincoln,Minnesota,5707,75 - 9055 (644)
27083,Lyon,Minnesota,25839,19054.1 - 36769 (644)
27091,Martin,Minnesota,19964,19054.1 - 36769 (644)
27101,Murray,Minnesota,8353,75 - 9055 (644)
27103,Nicollet,Minnesota,33783,19054.1 - 36769 (644)
27105,Nobles,Minnesota,21839,19054.1 - 36769 (644)
27117,Pipestone,Minnesota,9185,9055.1 - 19054 (644)
27127,Redwood,Minnesota,15331,9055.1 - 19054 (644)
27133,Rock,Minnesota,9413,9055.1 - 19054 (644)
27143,Sibley,Minnesota,14912,9055.1 - 19054 (644)
27165,Watonwan,Minnesota,10973,9055.1 - 19054 (644)
29003,Andrew,Missouri,17403,9055.1 - 19054 (644)
29005,Atchison,Missouri,5270,75 - 9055 (644)
29009,Barry,Missouri,35493,19054.1 - 36769 (644)
29011,Barton,Missouri,11850,9055.1 - 19054 (644)
29013,Bates,Missouri,16374,9055.1 - 19054 (644)
29021,Buchanan,Missouri,89076,36769.1 - 91049 (644)
29025,Caldwell,Missouri,9049,75 - 9055 (644)
29037,Cass,Missouri,102678,91049.1 - 10098052 (644)
29039,Cedar,Missouri,13938,9055.1 - 19054 (644)
29047,Clay,Missouri,239164,91049.1 - 10098052 (644)
29049,Clinton,Missouri,20475,19054.1 - 36769 (644)
29057,Dade,Missouri,7590,75 - 9055 (644)
29061,Daviess,Missouri,8302,75 - 9055 (644)
29063,DeKalb,Missouri,12564,9055.1 - 19054 (644)
29075,Gentry,Missouri,6665,75 - 9055 (644)
29081,Harrison,Missouri,8554,75 - 9055 (644)
29083,Henry,Missouri,21765,19054.1 - 36769 (644)
29087,Holt,Missouri,4456,75 - 9055 (644)
29095,Jackson,Missouri,692003,91049.1 - 10098052 (644)
29097,Jasper,Missouri,119238,91049.1 - 10098052 (644)
29101,Johnson,Missouri,53689,36769.1 - 91049 (644)
29107,Lafayette,Missouri,32589,19054.1 - 36769 (644)
29109,Lawrence,Missouri,38133,36769.1 - 91049 (644)
29119,McDonald,Missouri,22827,19054.1 - 36769 (644)
29145,Newton,Missouri,58202,36769.1 - 91049 (644)
29147,Nodaway,Missouri,22547,19054.1 - 36769 (644)
29165,Platte,Missouri,98824,91049.1 - 10098052 (644)
29177,Ray,Missouri,22825,19054.1 - 36769 (644)
29185,St. Clair,Missouri,9383,9055.1 - 19054 (644)
29217,Vernon,Missouri,20691,19054.1 - 36769 (644)
29227,Worth,Missouri,2040,75 - 9055 (644)
31001,Adams,Nebraska,31583,19054.1 - 36769 (644)
31003,Antelope,Nebraska,6372,75 - 9055 (644)
31005,Arthur,Nebraska,418,75 - 9055 (644)
31007,Banner,Nebraska,696,75 - 9055 (644)
31009,Blaine,Nebraska,480,75 - 9055 (644)
31011,Boone,Nebraska,5313,75 - 9055 (644)
31013,Box Butte,Nebraska,11089,9055.1 - 19054 (644)
31015,Boyd,Nebraska,2042,75 - 9055 (644)
31017,Brown,Nebraska,2988,75 - 9055 (644)
31019,Buffalo,Nebraska,49030,36769.1 - 91049 (644)
31021,Burt,Nebraska,6528,75 - 9055 (644)
31023,Butler,Nebraska,8067,75 - 9055 (644)
31025,Cass,Nebraska,25702,19054.1 - 36769 (644)
31027,Cedar,Nebraska,8523,75 - 9055 (644)
31029,Chase,Nebraska,3734,75 - 9055 (644)
31031,Cherry,Nebraska,5790,75 - 9055 (644)
31033,Cheyenne,Nebraska,9852,9055.1 - 19054 (644)
31035,Clay,Nebraska,6232,75 - 9055 (644)
31037,Colfax,Nebraska,10760,9055.1 - 19054 (644)
31039,Cuming,Nebraska,8991,75 - 9055 (644)
31041,Custer,Nebraska,10830,9055.1 - 19054 (644)
31043,Dakota,Nebraska,20317,19054.1 - 36769 (644)
31045,Dawes,Nebraska,8896,75 - 9055 (644)
31047,Dawson,Nebraska,23804,19054.1 - 36769 (644)
31049,Deuel,Nebraska,1894,75 - 9055 (644)
31051,Dixon,Nebraska,5746,75 - 9055 (644)
31053,Dodge,Nebraska,36683,19054.1 - 36769 (644)
31055,Douglas,Nebraska,554992,91049.1 - 10098052 (644)
31057,Dundy,Nebraska,2023,75 - 9055 (644)
31059,Fillmore,Nebraska,5574,75 - 9055 (644)
31061,Franklin,Nebraska,3006,75 - 9055 (644)
31063,Frontier,Nebraska,2609,75 - 9055 (644)
31065,Furnas,Nebraska,4786,75 - 9055 (644)
31067,Gage,Nebraska,21595,19054.1 - 36769 (644)
31069,Garden,Nebraska,1860,75 - 9055 (644)
31071,Garfield,Nebraska,1975,75 - 9055 (644)
31073,Gosper,Nebraska,2015,75 - 9055 (644)
31075,Grant,Nebraska,718,75 - 9055 (644)
31077,Greeley,Nebraska,2410,75 - 9055 (644)
31079,Hall,Nebraska,61343,36769.1 - 91049 (644)
31081,Hamilton,Nebraska,9178,9055.1 - 19054 (644)
31083,Harlan,Nebraska,3438,75 - 9055 (644)
31085,Hayes,Nebraska,943,75 - 9055 (644)
31087,Hitchcock,Nebraska,2843,75 - 9055 (644)
31089,Holt,Nebraska,10245,9055.1 - 19054 (644)
31091,Hooker,Nebraska,691,75 - 9055 (644)
31093,Howard,Nebraska,6405,75 - 9055 (644)
31095,Jefferson,Nebraska,7188,75 - 9055 (644)
31097,Johnson,Nebraska,5197,75 - 9055 (644)
31099,Kearney,Nebraska,6552,75 - 9055 (644)
31101,Keith,Nebraska,8099,75 - 9055 (644)
31103,Keya Paha,Nebraska,792,75 - 9055 (644)
31105,Kimball,Nebraska,3667,75 - 9055 (644)
31107,Knox,Nebraska,8460,75 - 9055 (644)
31109,Lancaster,Nebraska,310094,91049.1 - 10098052 (644)
31111,Lincoln,Nebraska,35433,19054.1 - 36769 (644)
31113,Logan,Nebraska,886,75 - 9055 (644)
31115,Loup,Nebraska,585,75 - 9055 (644)
31117,McPherson,Nebraska,454,75 - 9055 (644)
31119,Madison,Nebraska,35164,19054.1 - 36769 (644)
31121,Merrick,Nebraska,7803,75 - 9055 (644)
31123,Morrill,Nebraska,4841,75 - 9055 (644)
31125,Nance,Nebraska,3554,75 - 9055 (644)
31127,Nemaha,Nebraska,7004,75 - 9055 (644)
31129,Nuckolls,Nebraska,4275,75 - 9055 (644)
31131,Otoe,Nebraska,15896,9055.1 - 19054 (644)
31133,Pawnee,Nebraska,2676,75 - 9055 (644)
31135,Perkins,Nebraska,2907,75 - 9055 (644)
31137,Phelps,Nebraska,9120,9055.1 - 19054 (644)
31139,Pierce,Nebraska,7157,75 - 9055 (644)
31141,Platte,Nebraska,33063,19054.1 - 36769 (644)
31143,Polk,Nebraska,5255,75 - 9055 (644)
31145,Red Willow,Nebraska,10806,9055.1 - 19054 (644)
31147,Richardson,Nebraska,8009,75 - 9055 (644)
31149,Rock,Nebraska,1350,75 - 9055 (644)
31151,Saline,Nebraska,14288,9055.1 - 19054 (644)
31153,Sarpy,Nebraska,178351,91049.1 - 10098052 (644)
31155,Saunders,Nebraska,21024,19054.1 - 36769 (644)
31157,Scotts Bluff,Nebraska,36255,19054.1 - 36769 (644)
31159,Seward,Nebraska,17127,9055.1 - 19054 (644)
31161,Sheridan,Nebraska,5234,75 - 9055 (644)
31163,Sherman,Nebraska,3042,75 - 9055 (644)
31165,Sioux,Nebraska,1266,75 - 9055 (644)
31167,Stanton,Nebraska,5992,75 - 9055 (644)
31169,Thayer,Nebraska,5098,75 - 9055 (644)
31171,Thomas,Nebraska,645,75 - 9055 (644)
31173,Thurston,Nebraska,7140,75 - 9055 (644)
31175,Valley,Nebraska,4224,75 - 9055 (644)
31177,Washington,Nebraska,20219,19054.1 - 36769 (644)
31179,Wayne,Nebraska,9367,9055.1 - 19054 (644)
31181,Webster,Nebraska,3571,75 - 9055 (644)
31183,Wheeler,Nebraska,822,75 - 9055 (644)
31185,York,Nebraska,13799,9055.1 - 19054 (644)
35001,Bernalillo,New Mexico,677692,91049.1 - 10098052 (644)
35005,Chaves,New Mexico,65459,36769.1 - 91049 (644)
35007,Colfax,New Mexico,12353,9055.1 - 19054 (644)
35009,Curry,New Mexico,50199,36769.1 - 91049 (644)
35011,De Baca,New Mexico,2060,75 - 9055 (644)
35015,Eddy,New Mexico,57437,36769.1 - 91049 (644)
35019,Guadalupe,New Mexico,4382,75 - 9055 (644)
35021,Harding,New Mexico,459,75 - 9055 (644)
35025,Lea,New Mexico,70126,36769.1 - 91049 (644)
35027,Lincoln,New Mexico,19482,19054.1 - 36769 (644)
35028,Los Alamos,New Mexico,18356,9055.1 - 19054 (644)
35033,Mora,New Mexico,4563,75 - 9055 (644)
35035,Otero,New Mexico,65745,36769.1 - 91049 (644)
35037,Quay,New Mexico,8373,75 - 9055 (644)
35039,Rio Arriba,New Mexico,39307,36769.1 - 91049 (644)
35041,Roosevelt,New Mexico,19117,19054.1 - 36769 (644)
35047,San Miguel,New Mexico,28034,19054.1 - 36769 (644)
35049,Santa Fe,New Mexico,148917,91049.1 - 10098052 (644)
35055,Taos,New Mexico,32888,19054.1 - 36769 (644)
35057,Torrance,New Mexico,15595,9055.1 - 19054 (644)
35059,Union,New Mexico,4175,75 - 9055 (644)
40001,Adair,Oklahoma,22113,19054.1 - 36769 (644)
40003,Alfalfa,Oklahoma,5857,75 - 9055 (644)
40005,Atoka,Oklahoma,13874,9055.1 - 19054 (644)
40007,Beaver,Oklahoma,5415,75 - 9055 (644)
40009,Beckham,Oklahoma,22621,19054.1 - 36769 (644)
40011,Blaine,Oklahoma,9634,9055.1 - 19054 (644)
40013,Bryan,Oklahoma,45759,36769.1 - 91049 (644)
40015,Caddo,Oklahoma,29342,19054.1 - 36769 (644)
40017,Canadian,Oklahoma,136710,91049.1 - 10098052 (644)
40019,Carter,Oklahoma,48406,36769.1 - 91049 (644)
40021,Cherokee,Oklahoma,48599,36769.1 - 91049 (644)
40023,Choctaw,Oklahoma,14886,9055.1 - 19054 (644)
40025,Cimarron,Oklahoma,2189,75 - 9055 (644)
40027,Cleveland,Oklahoma,276733,91049.1 - 10098052 (644)
40029,Coal,Oklahoma,5618,75 - 9055 (644)
40031,Comanche,Oklahoma,122561,91049.1 - 10098052 (644)
40033,Cotton,Oklahoma,5929,75 - 9055 (644)
40035,Craig,Oklahoma,14493,9055.1 - 19054 (644)
40037,Creek,Oklahoma,71160,36769.1 - 91049 (644)
40039,Custer,Oklahoma,29209,19054.1 - 36769 (644)
40041,Delaware,Oklahoma,42112,36769.1 - 91049 (644)
40043,Dewey,Oklahoma,4918,75 - 9055 (644)
40045,Ellis,Oklahoma,4072,75 - 9055 (644)
40047,Garfield,Oklahoma,62190,36769.1 - 91049 (644)
40049,Garvin,Oklahoma,27823,19054.1 - 36769 (644)
40051,Grady,Oklahoma,54733,36769.1 - 91049 (644)
40053,Grant,Oklahoma,4418,75 - 9055 (644)
40055,Greer,Oklahoma,5943,75 - 9055 (644)
40057,Harmon,Oklahoma,2721,75 - 9055 (644)
40059,Harper,Oklahoma,3847,75 - 9055 (644)
40061,Haskell,Oklahoma,12704,9055.1 - 19054 (644)
40063,Hughes,Oklahoma,13460,9055.1 - 19054 (644)
40065,Jackson,Oklahoma,25384,19054.1 - 36769 (644)
40067,Jefferson,Oklahoma,6223,75 - 9055 (644)
40069,Johnston,Oklahoma,11041,9055.1 - 19054 (644)
40071,Kay,Oklahoma,44880,36769.1 - 91049 (644)
40073,Kingfisher,Oklahoma,15618,9055.1 - 19054 (644)
40075,Kiowa,Oklahoma,9001,75 - 9055 (644)
40077,Latimer,Oklahoma,10495,9055.1 - 19054 (644)
40079,Le Flore,Oklahoma,49909,36769.1 - 91049 (644)
40081,Lincoln,Oklahoma,34854,19054.1 - 36769 (644)
40083,Logan,Oklahoma,46044,36769.1 - 91049 (644)
40085,Love,Oklahoma,9933,9055.1 - 19054 (644)
40087,McClain,Oklahoma,38634,36769.1 - 91049 (644)
40089,McCurtain,Oklahoma,32966,19054.1 - 36769 (644)
40091,McIntosh,Oklahoma,19819,19054.1 - 36769 (644)
40093,Major,Oklahoma,7718,75 - 9055 (644)
40095,Marshall,Oklahoma,16376,9055.1 - 19054 (644)
40097,Mayes,Oklahoma,40980,36769.1 - 91049 (644)
40099,Murray,Oklahoma,13875,9055.1 - 19054 (644)
40101,Muskogee,Oklahoma,69084,36769.1 - 91049 (644)
40103,Noble,Oklahoma,11411,9055.1 - 19054 (644)
40105,Nowata,Oklahoma,10383,9055.1 - 19054 (644)
40107,Okfuskee,Oklahoma,12115,9055.1 - 19054 (644)
40109,Oklahoma,Oklahoma,782051,91049.1 - 10098052 (644)
40111,Okmulgee,Oklahoma,38889,36769.1 - 91049 (644)
40113,Osage,Oklahoma,47311,36769.1 - 91049 (644)
40115,Ottawa,Oklahoma,31566,19054.1 - 36769 (644)
40117,Pawnee,Oklahoma,16428,9055.1 - 19054 (644)
40119,Payne,Oklahoma,81512,36769.1 - 91049 (644)
40121,Pittsburg,Oklahoma,44382,36769.1 - 91049 (644)
40123,Pontotoc,Oklahoma,38358,36769.1 - 91049 (644)
40125,Pottawatomie,Oklahoma,72000,36769.1 - 91049 (644)
40127,Pushmataha,Oklahoma,11119,9055.1 - 19054 (644)
40129,Roger Mills,Oklahoma,3708,75 - 9055 (644)
40131,Rogers,Oklahoma,90814,36769.1 - 91049 (644)
40133,Seminole,Oklahoma,25071,19054.1 - 36769 (644)
40135,Sequoyah,Oklahoma,41359,36769.1 - 91049 (644)
40137,Stephens,Oklahoma,43983,36769.1 - 91049 (644)
40139,Texas,Oklahoma,21121,19054.1 - 36769 (644)
40141,Tillman,Oklahoma,7515,75 - 9055 (644)
40143,Tulsa,Oklahoma,642781,91049.1 - 10098052 (644)
40145,Wagoner,Oklahoma,77850,36769.1 - 91049 (644)
40147,Washington,Oklahoma,52001,36769.1 - 91049 (644)
40149,Washita,Oklahoma,11432,9055.1 - 19054 (644)
40151,Woods,Oklahoma,9127,9055.1 - 19054 (644)
40153,Woodward,Oklahoma,20967,19054.1 - 36769 (644)
46003,Aurora,South Dakota,2759,75 - 9055 (644)
46005,Beadle,South Dakota,18374,9055.1 - 19054 (644)
46007,Bennett,South Dakota,3437,75 - 9055 (644)
46009,Bon Homme,South Dakota,6969,75 - 9055 (644)
46011,Brookings,South Dakota,34239,19054.1 - 36769 (644)
46015,Brule,South Dakota,5256,75 - 9055 (644)
46017,Buffalo,South Dakota,2053,75 - 9055 (644)
46023,Charles Mix,South Dakota,9344,9055.1 - 19054 (644)
46027,Clay,South Dakota,13925,9055.1 - 19054 (644)
46033,Custer,South Dakota,8573,75 - 9055 (644)
46035,Davison,South Dakota,19901,19054.1 - 36769 (644)
46043,Douglas,South Dakota,2930,75 - 9055 (644)
46047,Fall River,South Dakota,6774,75 - 9055 (644)
46053,Gregory,South Dakota,4201,75 - 9055 (644)
46055,Haakon,South Dakota,2082,75 - 9055 (644)
46059,Hand,South Dakota,3301,75 - 9055 (644)
46061,Hanson,South Dakota,3397,75 - 9055 (644)
46065,Hughes,South Dakota,17617,9055.1 - 19054 (644)
46067,Hutchinson,South Dakota,7315,75 - 9055 (644)
46069,Hyde,South Dakota,1331,75 - 9055 (644)
46071,Jackson,South Dakota,3287,75 - 9055 (644)
46073,Jerauld,South Dakota,2029,75 - 9055 (644)
46075,Jones,South Dakota,735,75 - 9055 (644)
46077,Kingsbury,South Dakota,4967,75 - 9055 (644)
46079,Lake,South Dakota,12574,9055.1 - 19054 (644)
46081,Lawrence,South Dakota,25234,19054.1 - 36769 (644)
46083,Lincoln,South Dakota,54914,36769.1 - 91049 (644)
46085,Lyman,South Dakota,3869,75 - 9055 (644)
46087,McCook,South Dakota,5511,75 - 9055 (644)
46093,Meade,South Dakota,27424,19054.1 - 36769 (644)
46095,Mellette,South Dakota,2055,75 - 9055 (644)
46097,Miner,South Dakota,2229,75 - 9055 (644)
46099,Minnehaha,South Dakota,186749,91049.1 - 10098052 (644)
46101,Moody,South Dakota,6506,75 - 9055 (644)
46103,Pennington,South Dakota,109294,91049.1 - 10098052 (644)
46111,Sanborn,South Dakota,2388,75 - 9055 (644)
46102,Oglala Lakota,South Dakota,14335,9055.1 - 19054 (644)
46117,Stanley,South Dakota,2997,75 - 9055 (644)
46121,Todd,South Dakota,10146,9055.1 - 19054 (644)
46123,Tripp,South Dakota,5468,75 - 9055 (644)
46125,Turner,South Dakota,8264,75 - 9055 (644)
46127,Union,South Dakota,15177,9055.1 - 19054 (644)
46135,Yankton,South Dakota,22717,19054.1 - 36769 (644)
48003,Andrews,Texas,17818,9055.1 - 19054 (644)
48009,Archer,Texas,8789,75 - 9055 (644)
48011,Armstrong,Texas,1916,75 - 9055 (644)
48017,Bailey,Texas,7092,75 - 9055 (644)
48023,Baylor,Texas,3591,75 - 9055 (644)
48033,Borden,Texas,665,75 - 9055 (644)
48037,Bowie,Texas,93858,91049.1 - 10098052 (644)
48045,Briscoe,Texas,1546,75 - 9055 (644)
48059,Callahan,Texas,13770,9055.1 - 19054 (644)
48063,Camp,Texas,12813,9055.1 - 19054 (644)
48065,Carson,Texas,6032,75 - 9055 (644)
48067,Cass,Texas,30087,19054.1 - 36769 (644)
48069,Castro,Texas,7787,75 - 9055 (644)
48075,Childress,Texas,7226,75 - 9055 (644)
48077,Clay,Texas,10387,9055.1 - 19054 (644)
48079,Cochran,Texas,2904,75 - 9055 (644)
48085,Collin,Texas,944350,91049.1 - 10098052 (644)
48087,Collingsworth,Texas,2996,75 - 9055 (644)
48097,Cooke,Texas,39571,36769.1 - 91049 (644)
48101,Cottle,Texas,1623,75 - 9055 (644)
48107,Crosby,Texas,5861,75 - 9055 (644)
48111,Dallam,Texas,7243,75 - 9055 (644)
48113,Dallas,Texas,2586552,91049.1 - 10098052 (644)
48115,Dawson,Texas,12964,9055.1 - 19054 (644)
48117,Deaf Smith,Texas,18899,9055.1 - 19054 (644)
48119,Delta,Texas,5215,75 - 9055 (644)
48121,Denton,Texas,807047,91049.1 - 10098052 (644)
48125,Dickens,Texas,2216,75 - 9055 (644)
48129,Donley,Texas,3387,75 - 9055 (644)
48133,Eastland,Texas,18270,9055.1 - 19054 (644)
48139,Ellis,Texas,168838,91049.1 - 10098052 (644)
48143,Erath,Texas,41482,36769.1 - 91049 (644)
48147,Fannin,Texas,34175,19054.1 - 36769 (644)
48151,Fisher,Texas,3883,75 - 9055 (644)
48153,Floyd,Texas,5872,75 - 9055 (644)
48155,Foard,Texas,1408,75 - 9055 (644)
48159,Franklin,Texas,10679,9055.1 - 19054 (644)
48165,Gaines,Texas,20321,19054.1 - 36769 (644)
